,block_soc_mc_1,block_soc_mc_2,block_soc_mc_3,block_soc_mc_4,block_soc_mc_5,block_soc_mc_6,block_soc_mc_7,block_soc_mc_8,block_soc_mc_9,block_soc_mc_10,block_soc_mc_11,block_soc_mc_12,block_soc_mc_13,block_soc_mc_14,block_soc_mc_15,block_soc_mc_16,block_soc_mc_17,block_soc_mc_18,block_soc_mc_19,block_soc_mc_20,block_soc_mc_21,block_soc_mc_22,block_soc_mc_23,block_soc_mc_24,block_soc_mc_25,block_soc_mc_26,block_soc_mc_27,block_soc_mc_28,block_soc_mc_29,block_soc_mc_30,block_soc_mc_31,block_soc_mc_32,block_soc_mc_33,block_soc_mc_34,block_soc_mc_35,block_soc_mc_36
Episode 44,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844,2986.3265783903844
Episode 45,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964,1273.5318224282964
Episode 46,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024,1154.4073272800024
Episode 47,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622,741.2011039655622
Episode 48,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723,2425.907849773723
Episode 49,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183,1673.8197939839183
Episode 50,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137,2130.8171654047137
Episode 51,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949,1884.7971973854949
Episode 52,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729,1501.709715080729
Episode 53,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851,6392.042908494851
Episode 54,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442,1439.9038193814442
Episode 55,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861,4994.906493580861
Episode 56,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715,26.273752705477715
Episode 57,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254,3140.2135277587254
Episode 58,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262,4568.148325907262
Episode 59,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637,2103.328634032637
Episode 60,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473,3761.107720826473
Episode 61,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826,921.646986637826
Episode 62,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688,2012.7080164876688
Episode 63,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259,6194.092397276259
Episode 64,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789,5270.365392605789
Episode 65,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976,1140.190203788976
Episode 66,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092,998.2158689859092
Episode 67,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632,57.88098304058632
Episode 68,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196,1389.6406268419196
Episode 69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Episode 70,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234,1856.555214407234
