,block_soc_mq_1,block_soc_mq_2,block_soc_mq_3,block_soc_mq_4,block_soc_mq_5,block_soc_mq_6,block_soc_mq_7,block_soc_mq_8,block_soc_mq_9,block_soc_mq_10,block_soc_mq_11,block_soc_mq_12,block_soc_mq_13,block_soc_mq_14,block_soc_mq_15,block_soc_mq_16,block_soc_mq_17,block_soc_mq_18,block_soc_mq_19,block_soc_mq_20,block_soc_mq_21,block_soc_mq_22,block_soc_mq_23,block_soc_mq_24,block_soc_mq_25,block_soc_mq_26,block_soc_mq_27,block_soc_mq_28,block_soc_mq_29,block_soc_mq_30,block_soc_mq_31,block_soc_mq_32,block_soc_mq_33,block_soc_mq_34,block_soc_mq_35,block_soc_mq_36
Episode 136,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999
Episode 137,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999
Episode 138,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 139,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 140,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 141,240.0,240.0,240.0,574.000000000621,685.500000000621,797.000000000621,908.500000000621,1020.000000000621,1131.500000000621,1243.000000000621,1354.500000000621,1358.478320000621,1362.4566400006208,1366.4349600006208,1370.4132800006207,1374.3916000006209,1378.3699200006206,1382.3482400006203,1386.3265600006205,1390.3048800006204,1394.2832000006204,1398.2615200006203,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202,1402.2398400006202
Episode 142,240.0,240.0,240.0,574.000000001242,685.500000001242,797.000000001242,908.500000001242,1020.000000001242,1131.500000001242,1243.000000001242,1246.978320001242,1250.9566400012418,1254.9349600012415,1258.9132800012417,1262.8916000012416,1266.8699200012416,1270.8482400012415,1274.8265600012414,1278.8048800012414,1282.7832000012413,1286.7615200012413,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412,1290.7398400012412
Episode 143,240.0,240.0,240.0,574.0000000018631,685.5000000018631,797.0000000018631,908.5000000018632,1020.0000000018632,1131.500000001863,1135.478320001863,1139.456640001863,1143.434960001863,1147.4132800018629,1151.3916000018628,1155.3699200018627,1159.348240001863,1163.3265600018626,1167.3048800018626,1171.2832000018625,1175.2615200018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624,1179.2398400018624
Episode 144,240.0,240.0,240.0,574.0000000024841,685.5000000024841,797.0000000024841,908.500000002484,1020.000000002484,1023.978320002484,1027.9566400024842,1031.934960002484,1035.913280002484,1039.891600002484,1043.869920002484,1047.848240002484,1051.8265600024838,1055.8048800024835,1059.7832000024837,1063.7615200024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836,1067.7398400024836
Episode 145,240.0,240.0,240.0,574.000000003105,685.500000003105,797.000000003105,908.500000003105,912.4783200031052,916.4566400031052,920.4349600031052,924.4132800031052,928.3916000031052,932.3699200031052,936.3482400031054,940.3265600031054,944.3048800031056,948.2832000031055,952.2615200031056,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057,956.2398400031057
Episode 146,240.0,240.0,240.0,574.0000000037261,685.5000000037261,797.0000000037261,800.9783200037261,804.9566400037262,808.9349600037262,812.9132800037263,816.8916000037264,820.8699200037264,824.8482400037265,828.8265600037265,832.8048800037266,836.7832000037266,840.7615200037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267,844.7398400037267
Episode 147,240.0,240.0,240.0,574.0000000043472,685.5000000043472,689.4783200043472,693.4566400043473,697.4349600043473,701.4132800043474,705.3916000043474,709.3699200043475,713.3482400043475,717.3265600043476,721.3048800043476,725.2832000043477,729.2615200043477,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478,733.2398400043478
Episode 148,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,48.00000000000001,48.0,80.0,240.0,535.9999999976067,603.9999999976067,671.9999999976067,739.9999999976067,807.9999999976067,875.9999999976067,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068
Episode 149,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 150,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 151,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 152,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 153,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 154,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 155,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 156,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 157,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 158,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 159,47.99999999999999,47.99999999999999,47.99999999999999,47.99999999999999,48.00000000000001,48.0,80.0,240.0,535.9999999976067,603.9999999976067,671.9999999976067,739.9999999976067,807.9999999976067,875.9999999976067,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068
Episode 160,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 161,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 162,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 163,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 164,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 165,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 166,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 167,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 168,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 169,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 170,47.99999999999999,47.99999999999999,47.99999999999999,48.00000000000001,48.0,80.0,240.0,535.9999999976067,603.9999999976067,671.9999999976067,739.9999999976067,807.9999999976067,875.9999999976067,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068
Episode 171,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 172,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 173,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 174,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 175,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 176,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 177,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 178,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 179,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 180,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0
Episode 181,47.99999999999999,47.99999999999999,48.00000000000001,48.0,80.0,240.0,535.9999999976067,603.9999999976067,671.9999999976067,739.9999999976067,807.9999999976067,875.9999999976067,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068,943.9999999976068
